Order_ID,Customer_ID,Gender,Age,City,Product,Category,Quantity,Price,Payment_Method,Order_Date,Customer_Segment,Discount,Rating,Total_Amount
7285,4057,Unknown,52,Hyderabad,Laptop,Accessories,1,78366,Credit Card,2023-04-18,Premium,7,2,78366
7286,1550,Female,60,Mumbai,Laptop,Electronics,4,956,Net Banking,2022-05-04,Regular,0,1,3824
7287,6574,Male,31,Pune,Tablet,Accessories,1,39164,Net Banking,2024-07-17,Regular,14,3,39164
7288,6411,Female,43,Pune,Watch,Electronics,2,68373,UPI,2024-09-26,Regular,20,3,136746
7289,2587,Unknown,62,Mumbai,Camera,Fashion,2,43178,Debit Card,2021-11-03,New,2,4,86356
7290,6920,Male,60,Delhi,Shirt,Accessories,2,75530,Debit Card,2021-01-18,New,16,4,151060
7291,6260,Unknown,63,Kolkata,Headphones,Electronics,3,89609,Net Banking,2023-03-16,Premium,24,3,268827
7292,5409,Female,59,Pune,Mobile,Fashion,3,26393,UPI,2024-11-11,New,0,3,79179
7293,6783,Male,41,Pune,Watch,Accessories,4,53207,UPI,2022-11-30,Regular,20,4,212828
7294,1712,Female,48,Kolkata,Laptop,Home Appliances,1,85983,UPI,2024-03-06,Premium,8,2,85983
7295,6406,Female,35,Hyderabad,Tablet,Fashion,2,49978,Debit Card,2024-09-29,New,11,1,99956
7296,8990,Male,56,Bangalore,Tablet,Accessories,4,59026,UPI,2023-09-10,Regular,23,4,236104
7297,8420,Male,39,Delhi,Camera,Accessories,3,11095,Credit Card,2023-02-05,Premium,5,4,33285
7298,7843,Unknown,38,Bangalore,Camera,Accessories,4,54780,Credit Card,2024-04-16,New,7,1,219120
7299,3433,Male,51,Hyderabad,Camera,Electronics,4,26311,Credit Card,2021-04-12,Premium,16,4,105244
7300,4301,Male,42,Delhi,Watch,Electronics,1,2124,UPI,2021-02-28,Premium,19,3,2124
7301,1270,Male,57,Chennai,Headphones,Fashion,1,79998,Credit Card,2022-06-02,Regular,18,4,79998
7302,2079,Male,64,Mumbai,Bag,Fashion,4,14515,Cash,2023-03-22,Premium,29,3,58060
7303,6322,Male,47,Hyderabad,Shirt,Accessories,4,84924,Credit Card,2022-04-13,Regular,0,2,339696
7304,9795,Unknown,23,Kolkata,Shirt,Fashion,2,83190,Credit Card,2024-06-22,Premium,28,2,166380
7305,6257,Female,62,Hyderabad,Mobile,Accessories,3,40006,Cash,2024-07-07,Regular,2,1,120018
7306,8982,Unknown,42,Kolkata,TV,Fashion,1,20701,Debit Card,2021-04-28,New,10,3,20701
7307,7214,Female,22,Bangalore,Mobile,Electronics,4,39316,Cash,2023-08-19,Premium,8,1,157264
7308,6006,Male,46,Chennai,Headphones,Accessories,1,27550,Credit Card,2024-02-23,Regular,5,1,27550
7309,4985,Unknown,39,Chennai,Watch,Fashion,2,9880,Net Banking,2022-10-01,Regular,13,1,19760
7310,9791,Female,20,Pune,Tablet,Electronics,4,83818,Credit Card,2021-10-15,Regular,26,2,335272
7311,9705,Female,64,Hyderabad,Laptop,Fashion,1,88313,Credit Card,2024-08-05,Regular,21,2,88313
7312,6991,Male,47,Hyderabad,Tablet,Fashion,1,46008,Net Banking,2022-10-07,Premium,27,1,46008
7313,7227,Male,41,Mumbai,Tablet,Accessories,3,1950,Net Banking,2024-07-29,New,9,3,5850
7314,8833,Female,58,Chennai,Watch,Accessories,4,51794,Debit Card,2022-11-01,Regular,13,1,207176
7315,3886,Unknown,34,Hyderabad,Watch,Accessories,3,11811,Credit Card,2024-12-13,Regular,8,4,35433
7316,3653,Female,62,Mumbai,Headphones,Fashion,4,27866,Net Banking,2023-09-04,Premium,15,3,111464
7317,5864,Unknown,37,Bangalore,Camera,Fashion,4,58369,Credit Card,2024-11-20,Premium,26,2,233476
7318,3514,Unknown,43,Chennai,Headphones,Accessories,3,55448,Credit Card,2021-09-21,Regular,10,3,166344
7319,4969,Female,22,Delhi,Watch,Fashion,1,6877,Cash,2024-07-01,New,20,4,6877
7320,4284,Unknown,30,Delhi,Tablet,Electronics,3,10062,Net Banking,2023-06-18,Regular,20,4,30186
7321,8740,Female,56,Hyderabad,Mobile,Accessories,3,14231,UPI,2021-10-28,New,27,3,42693
7322,5566,Female,21,Kolkata,TV,Fashion,3,16866,Credit Card,2022-12-08,Premium,20,2,50598
7323,3196,Male,62,Kolkata,TV,Fashion,3,80073,UPI,2023-05-22,New,0,4,240219
7324,1789,Female,34,Hyderabad,Watch,Home Appliances,1,11611,UPI,2021-02-21,Regular,0,1,11611
7325,4475,Female,57,Pune,Shirt,Electronics,1,16547,Cash,2022-07-22,Premium,6,1,16547
7326,2309,Male,52,Mumbai,Bag,Accessories,2,31580,Credit Card,2022-11-30,Regular,10,1,63160
7327,1864,Male,48,Kolkata,Shirt,Fashion,4,22769,Cash,2022-12-10,Premium,28,1,91076
7328,6389,Unknown,33,Hyderabad,Shirt,Accessories,2,75110,Debit Card,2023-06-13,Premium,6,3,150220
7329,4363,Unknown,51,Hyderabad,Camera,Home Appliances,1,68043,Credit Card,2024-06-11,New,11,2,68043
7330,9215,Male,49,Mumbai,TV,Electronics,4,57538,Debit Card,2021-05-17,Premium,25,4,230152
7331,4003,Male,50,Kolkata,Bag,Electronics,1,6322,UPI,2023-08-01,Regular,11,1,6322
7332,9502,Male,25,Delhi,Mobile,Electronics,4,32848,Cash,2023-10-21,New,18,3,131392
7333,2231,Female,47,Mumbai,Mobile,Fashion,1,7980,Debit Card,2024-02-22,New,28,4,7980
7334,8959,Female,20,Pune,Camera,Fashion,3,4000,UPI,2021-10-05,Premium,15,1,12000
7335,3711,Female,34,Pune,TV,Fashion,4,34772,Cash,2021-06-14,New,24,2,139088
7336,7581,Male,41,Kolkata,Bag,Electronics,1,21171,Cash,2024-07-17,Premium,29,2,21171
7337,8705,Unknown,33,Chennai,Camera,Electronics,4,435,Debit Card,2021-05-29,Premium,7,4,1740
7338,1421,Unknown,37,Chennai,Laptop,Fashion,1,66943,Cash,2023-09-29,Premium,12,1,66943
7339,1946,Female,27,Hyderabad,Mobile,Fashion,3,62899,UPI,2022-09-07,New,29,1,188697
7340,2834,Female,41,Hyderabad,Watch,Accessories,2,24640,Debit Card,2022-11-18,Premium,11,1,49280
7341,2564,Male,64,Pune,Watch,Home Appliances,1,17366,Net Banking,2023-07-02,Regular,11,2,17366
7342,8332,Male,24,Delhi,Laptop,Electronics,1,64842,Debit Card,2022-01-27,New,23,2,64842
7343,5944,Unknown,37,Delhi,Tablet,Accessories,4,23775,Credit Card,2022-08-10,New,20,2,95100
7344,2308,Unknown,30,Bangalore,Watch,Fashion,2,55094,Cash,2022-03-26,Premium,24,3,110188
7345,3986,Male,46,Chennai,Bag,Home Appliances,3,603,UPI,2024-09-15,New,28,4,1809
7346,1386,Unknown,27,Kolkata,Mobile,Fashion,1,52407,Cash,2022-12-03,Regular,6,1,52407
7347,7131,Unknown,26,Chennai,Laptop,Electronics,1,3793,UPI,2022-04-19,New,19,4,3793
7348,4258,Female,24,Pune,Mobile,Electronics,4,82695,Cash,2024-08-07,Regular,13,2,330780
7349,7121,Male,61,Bangalore,Watch,Home Appliances,1,87010,Debit Card,2023-08-05,Premium,11,1,87010
7350,5811,Male,50,Bangalore,Bag,Accessories,4,88184,Debit Card,2023-11-05,Regular,20,1,352736
7351,7574,Male,41,Chennai,TV,Home Appliances,4,76539,Credit Card,2023-11-01,New,18,2,306156
7352,7697,Female,33,Kolkata,Shirt,Accessories,4,78169,Net Banking,2023-11-27,New,12,1,312676
7353,4933,Male,49,Hyderabad,Shoes,Accessories,1,13304,Cash,2023-05-25,Regular,29,3,13304
7354,2439,Unknown,21,Chennai,Tablet,Electronics,4,19843,Net Banking,2024-04-04,Premium,29,3,79372
7355,7169,Female,31,Bangalore,Watch,Fashion,4,89602,Credit Card,2023-10-13,Regular,18,4,358408
7356,5480,Female,46,Delhi,Watch,Electronics,1,43661,Debit Card,2024-03-24,Regular,5,3,43661
7357,1055,Male,39,Mumbai,Camera,Fashion,3,86427,Net Banking,2023-08-27,New,22,3,259281
7358,4324,Unknown,40,Delhi,TV,Electronics,1,16811,Debit Card,2022-04-08,New,14,4,16811
7359,7777,Male,43,Kolkata,Camera,Electronics,1,54413,Debit Card,2024-04-13,Regular,17,2,54413
7360,1105,Unknown,43,Pune,Headphones,Fashion,2,24650,Credit Card,2023-06-20,Regular,5,1,49300
7361,4201,Male,61,Delhi,Headphones,Electronics,2,81370,Net Banking,2022-09-28,Premium,10,2,162740
7362,1669,Unknown,64,Bangalore,Shoes,Electronics,3,53048,Net Banking,2022-01-03,Regular,11,1,159144
7363,9934,Unknown,39,Chennai,Bag,Electronics,4,69530,UPI,2023-11-23,Premium,6,1,278120
7364,1966,Unknown,61,Pune,Headphones,Home Appliances,1,49184,Debit Card,2022-04-10,Regular,27,2,49184
7365,1307,Female,20,Bangalore,Camera,Accessories,2,9963,Debit Card,2023-12-23,Premium,27,4,19926
7366,3138,Male,59,Bangalore,Laptop,Accessories,4,62690,UPI,2021-08-15,Premium,23,2,250760
7367,1109,Male,34,Kolkata,Shirt,Electronics,1,45502,Cash,2023-09-08,New,19,2,45502
7368,4632,Male,31,Pune,Watch,Accessories,1,40997,Debit Card,2023-07-26,New,1,1,40997
7369,7728,Female,62,Pune,Laptop,Accessories,1,65584,Credit Card,2022-09-01,New,18,3,65584
7370,6684,Unknown,47,Pune,Shoes,Electronics,2,5926,Debit Card,2021-07-12,Regular,26,3,11852
7371,7499,Female,30,Hyderabad,Camera,Fashion,3,46124,Credit Card,2023-02-09,New,26,1,138372
7372,2915,Female,43,Pune,Shirt,Fashion,4,680,UPI,2024-10-29,Premium,24,3,2720
7373,1556,Unknown,57,Kolkata,TV,Home Appliances,3,84666,UPI,2024-06-21,New,13,2,253998
7374,8619,Male,49,Kolkata,TV,Home Appliances,1,26929,Credit Card,2022-12-15,New,26,4,26929
7375,1104,Female,63,Hyderabad,Shoes,Home Appliances,1,39649,Debit Card,2021-03-28,Regular,19,2,39649
7376,3047,Unknown,51,Mumbai,Shoes,Electronics,2,69155,Cash,2023-08-29,Regular,14,1,138310
7377,1145,Unknown,40,Hyderabad,Shirt,Fashion,4,37032,Cash,2024-10-20,Regular,16,4,148128
7378,1873,Male,51,Mumbai,Headphones,Fashion,1,44072,Debit Card,2021-10-09,Premium,2,4,44072
7379,1298,Unknown,61,Delhi,TV,Home Appliances,1,24087,Credit Card,2023-10-30,Regular,16,3,24087
7380,4238,Unknown,29,Delhi,Shoes,Accessories,4,40653,Cash,2022-02-20,New,13,4,162612
7381,9837,Unknown,40,Bangalore,Mobile,Fashion,1,3706,Net Banking,2022-03-21,Premium,5,4,3706
7382,7382,Male,45,Delhi,Bag,Fashion,1,71020,Debit Card,2022-01-10,Premium,12,3,71020
7383,3511,Male,36,Hyderabad,TV,Accessories,1,57895,Net Banking,2023-09-18,New,14,1,57895
7384,7596,Unknown,51,Hyderabad,Watch,Fashion,4,12778,Net Banking,2021-09-03,Premium,26,1,51112
7385,1783,Unknown,25,Hyderabad,TV,Home Appliances,4,26280,UPI,2023-11-09,Premium,27,3,105120
7386,5992,Male,51,Chennai,Tablet,Fashion,2,17766,Debit Card,2024-03-30,Premium,21,4,35532
7387,1370,Male,59,Hyderabad,Laptop,Fashion,3,25280,Net Banking,2022-10-10,New,3,1,75840
7388,1486,Male,33,Pune,Camera,Home Appliances,2,81383,Credit Card,2021-05-07,Premium,13,3,162766
7389,8378,Female,24,Bangalore,Shoes,Electronics,1,20973,UPI,2022-05-27,Regular,22,4,20973
7390,4196,Male,44,Bangalore,Mobile,Electronics,2,68122,Debit Card,2024-02-27,Regular,23,2,136244
7391,5287,Unknown,37,Delhi,Shirt,Electronics,3,55047,Net Banking,2024-03-30,New,14,2,165141
7392,3261,Male,52,Mumbai,TV,Fashion,4,86036,Net Banking,2024-12-15,Regular,25,3,344144
7393,9572,Unknown,34,Pune,Tablet,Electronics,1,78300,Net Banking,2021-02-20,Premium,17,1,78300
7394,1238,Unknown,45,Pune,Tablet,Electronics,1,22891,Net Banking,2023-08-02,New,4,4,22891
7395,7843,Unknown,25,Kolkata,Bag,Electronics,2,11080,UPI,2021-06-01,New,14,3,22160
7396,2105,Male,21,Pune,Watch,Accessories,1,77019,Credit Card,2021-09-15,Regular,1,2,77019
7397,2386,Male,50,Chennai,Headphones,Accessories,2,77042,Cash,2021-07-22,New,28,1,154084
7398,2667,Male,39,Mumbai,Bag,Fashion,3,80957,Net Banking,2023-08-27,Regular,28,3,242871
7399,3691,Male,48,Chennai,TV,Home Appliances,4,10312,Debit Card,2022-05-17,Regular,28,2,41248
7400,8756,Male,18,Pune,Headphones,Home Appliances,1,25952,Net Banking,2021-04-26,New,5,4,25952
7401,2996,Female,58,Bangalore,Laptop,Home Appliances,3,61116,UPI,2022-12-07,Premium,24,2,183348
7402,2425,Male,31,Kolkata,Watch,Electronics,4,73425,Credit Card,2021-07-21,New,19,1,293700
7403,9023,Female,24,Bangalore,Bag,Electronics,1,82627,Debit Card,2021-07-25,Regular,19,4,82627
7404,7849,Unknown,25,Chennai,Tablet,Electronics,4,80311,Debit Card,2024-09-14,Regular,1,2,321244
7405,4247,Unknown,25,Delhi,Tablet,Electronics,2,23415,UPI,2023-12-12,New,10,4,46830
7406,3592,Unknown,41,Hyderabad,Tablet,Accessories,4,21949,Debit Card,2021-02-05,Regular,10,1,87796
7407,2490,Unknown,18,Hyderabad,Laptop,Accessories,1,14324,Credit Card,2021-03-17,Regular,26,3,14324
7408,2224,Female,52,Mumbai,Laptop,Accessories,4,30158,Credit Card,2021-01-18,Regular,4,3,120632
7409,3587,Female,58,Kolkata,Bag,Fashion,2,26201,Credit Card,2023-08-05,New,17,4,52402
7410,8714,Unknown,25,Kolkata,Shoes,Home Appliances,2,29570,UPI,2023-12-15,New,17,1,59140
7411,4064,Male,22,Bangalore,Bag,Home Appliances,2,36784,UPI,2021-12-01,Premium,1,3,73568
7412,8804,Unknown,49,Hyderabad,Headphones,Accessories,2,68373,Net Banking,2022-05-23,Regular,5,3,136746
7413,1832,Unknown,18,Bangalore,Laptop,Fashion,3,20473,Credit Card,2023-04-28,New,23,2,61419
7414,3440,Female,19,Kolkata,Mobile,Electronics,2,27737,Credit Card,2021-04-22,New,20,3,55474
7415,5795,Unknown,59,Pune,Tablet,Fashion,3,87717,Debit Card,2021-09-22,Regular,14,1,263151
7416,2646,Female,63,Bangalore,Shoes,Fashion,4,34767,Net Banking,2024-01-15,Premium,21,1,139068
7417,1440,Female,32,Bangalore,TV,Fashion,3,35384,Cash,2023-01-23,New,8,3,106152
7418,6956,Unknown,59,Hyderabad,Mobile,Home Appliances,1,89791,Net Banking,2022-08-19,New,5,2,89791
7419,3367,Male,26,Hyderabad,Tablet,Home Appliances,2,73793,Net Banking,2023-04-26,Regular,15,1,147586
7420,7696,Female,29,Pune,Shirt,Fashion,1,72130,Credit Card,2022-08-25,Regular,6,1,72130
7421,6190,Female,27,Hyderabad,Tablet,Accessories,4,69244,Net Banking,2024-01-21,Premium,3,1,276976
7422,5663,Female,41,Chennai,Laptop,Accessories,3,53482,Credit Card,2022-11-14,Regular,15,4,160446
7423,8062,Unknown,58,Hyderabad,Headphones,Home Appliances,1,42360,Cash,2023-11-04,Premium,13,3,42360
7424,5331,Unknown,36,Bangalore,Laptop,Accessories,2,21893,Debit Card,2021-04-10,New,17,3,43786
7425,4034,Female,34,Pune,TV,Home Appliances,2,58954,UPI,2023-08-04,New,25,4,117908
7426,4262,Male,19,Bangalore,Shoes,Home Appliances,1,81510,Debit Card,2024-01-20,New,2,1,81510
7427,3107,Unknown,27,Kolkata,Shirt,Fashion,4,31275,Cash,2024-11-02,Premium,15,2,125100
7428,8036,Male,22,Pune,Shirt,Electronics,3,36283,Credit Card,2022-07-30,New,20,4,108849
7429,5320,Male,56,Mumbai,Watch,Electronics,4,18285,Cash,2022-09-19,Regular,12,3,73140
7430,6938,Unknown,23,Delhi,Shirt,Fashion,3,48740,Cash,2022-04-09,Regular,24,2,146220
7431,3747,Female,19,Chennai,Headphones,Home Appliances,1,25670,Cash,2024-09-09,Regular,26,3,25670
7432,5677,Male,25,Kolkata,Mobile,Electronics,1,85772,Credit Card,2023-02-13,Premium,5,1,85772
7433,8972,Female,21,Pune,Tablet,Electronics,1,30171,Debit Card,2022-07-11,New,13,2,30171
7434,5264,Male,48,Mumbai,Shirt,Electronics,1,84611,Credit Card,2023-08-24,Regular,27,2,84611
7435,4133,Female,53,Pune,Laptop,Home Appliances,2,83635,UPI,2021-04-06,New,6,1,167270
7436,2465,Unknown,25,Chennai,Bag,Accessories,4,52918,Net Banking,2024-06-13,Regular,21,3,211672
7437,5109,Male,48,Chennai,Bag,Accessories,2,30809,Cash,2023-09-10,Regular,28,1,61618
7438,3211,Male,34,Bangalore,Camera,Accessories,3,34498,UPI,2023-03-04,Premium,4,2,103494
7439,6539,Male,63,Bangalore,Mobile,Fashion,4,50152,UPI,2021-10-02,Regular,18,1,200608
7440,2689,Female,57,Bangalore,Bag,Fashion,4,46469,Cash,2024-05-31,New,21,2,185876
7441,8727,Male,31,Bangalore,Shoes,Accessories,2,37821,Net Banking,2024-06-12,Premium,24,1,75642
7442,8764,Male,25,Mumbai,Mobile,Accessories,4,61608,Net Banking,2021-05-25,Regular,3,4,246432
7443,5541,Female,42,Delhi,Camera,Home Appliances,1,45825,Net Banking,2021-12-22,Premium,8,3,45825
7444,4541,Female,31,Delhi,Camera,Electronics,3,5483,Credit Card,2023-01-12,Premium,11,1,16449
7445,1818,Unknown,40,Pune,Headphones,Home Appliances,2,48208,Credit Card,2023-05-18,Regular,13,2,96416
7446,5521,Female,60,Mumbai,Mobile,Fashion,1,7004,UPI,2021-08-08,New,1,2,7004
7447,2124,Male,58,Delhi,Tablet,Accessories,2,86311,Debit Card,2021-12-07,New,8,2,172622
7448,6660,Male,34,Pune,Camera,Fashion,3,29218,Net Banking,2023-12-21,Premium,24,1,87654
7449,6641,Unknown,29,Hyderabad,Mobile,Home Appliances,1,14005,Debit Card,2024-03-22,Regular,1,3,14005
7450,2129,Unknown,37,Kolkata,Camera,Fashion,2,48151,UPI,2023-02-08,Regular,0,2,96302
7451,2702,Male,51,Kolkata,Headphones,Home Appliances,2,18547,Net Banking,2021-06-20,New,24,3,37094
7452,3001,Female,28,Hyderabad,Laptop,Home Appliances,1,27622,Credit Card,2024-04-09,New,23,1,27622
7453,7912,Male,44,Hyderabad,Shirt,Fashion,1,48360,Cash,2023-07-15,Regular,7,4,48360
7454,4878,Unknown,26,Bangalore,Mobile,Home Appliances,2,40897,Debit Card,2022-12-04,New,7,3,81794
7455,8232,Male,35,Hyderabad,Laptop,Accessories,4,10723,Net Banking,2023-09-08,Premium,15,2,42892
7456,7331,Male,55,Pune,TV,Accessories,4,1502,Net Banking,2023-05-17,New,22,4,6008
7457,7035,Male,53,Chennai,Camera,Home Appliances,1,84735,Net Banking,2021-02-05,New,17,1,84735
7458,7523,Unknown,63,Chennai,Tablet,Accessories,1,6511,Cash,2023-12-31,Regular,6,1,6511
7459,9111,Unknown,45,Pune,Headphones,Electronics,1,53469,Cash,2024-05-21,New,13,2,53469
7460,9736,Unknown,37,Mumbai,Tablet,Electronics,1,71866,Net Banking,2022-06-09,New,10,4,71866
7461,3401,Female,59,Kolkata,Shirt,Home Appliances,4,68673,UPI,2023-05-19,Regular,16,3,274692
7462,9974,Unknown,46,Chennai,Shoes,Electronics,4,10130,Debit Card,2021-10-17,Regular,29,4,40520
7463,1539,Female,21,Pune,Laptop,Electronics,2,46494,Net Banking,2022-05-26,Premium,10,1,92988
7464,6615,Female,32,Kolkata,Camera,Electronics,2,6401,Credit Card,2023-11-19,New,3,1,12802
7465,3956,Unknown,58,Pune,Mobile,Fashion,3,28510,Credit Card,2024-07-21,Regular,10,2,85530
7466,9077,Female,61,Kolkata,Camera,Home Appliances,3,55707,UPI,2021-06-07,Regular,2,1,167121
7467,4722,Female,45,Mumbai,Shoes,Accessories,4,29000,Debit Card,2022-11-02,Regular,4,1,116000
7468,6087,Male,57,Delhi,Headphones,Accessories,1,72857,UPI,2024-01-13,New,4,1,72857
7469,7460,Female,41,Chennai,Bag,Electronics,1,5817,Credit Card,2022-12-03,Regular,8,3,5817
7470,3170,Female,54,Pune,Watch,Electronics,3,10527,Credit Card,2022-03-02,New,6,1,31581
7471,4391,Unknown,33,Pune,Laptop,Electronics,2,37662,Credit Card,2023-01-07,Regular,28,2,75324
7472,7942,Male,39,Chennai,Shoes,Accessories,2,58415,Cash,2024-10-31,Regular,6,3,116830
7473,2616,Female,64,Mumbai,Shoes,Fashion,4,47347,Credit Card,2022-11-14,Regular,16,1,189388
7474,7458,Female,34,Chennai,Watch,Accessories,1,56507,UPI,2022-08-10,Regular,2,3,56507
7475,3756,Female,18,Mumbai,Tablet,Electronics,2,12135,Net Banking,2024-05-30,Regular,11,4,24270
7476,7853,Unknown,48,Chennai,Tablet,Accessories,4,38146,Debit Card,2021-01-10,New,22,2,152584
7477,8709,Unknown,42,Kolkata,Laptop,Fashion,2,80062,UPI,2023-01-06,Premium,18,1,160124
7478,2936,Male,29,Kolkata,TV,Fashion,1,49595,Debit Card,2022-09-13,New,8,4,49595
7479,4091,Female,37,Kolkata,Shirt,Electronics,3,14308,Cash,2023-01-05,Premium,27,1,42924
7480,1968,Male,36,Pune,Bag,Electronics,4,75680,Net Banking,2022-04-03,Premium,12,4,302720
7481,8297,Unknown,22,Bangalore,Mobile,Electronics,2,49178,Cash,2022-05-14,New,25,2,98356
7482,4203,Female,32,Kolkata,Watch,Fashion,4,540,Cash,2023-01-27,Premium,14,1,2160
7483,7499,Female,58,Delhi,Camera,Electronics,3,22718,UPI,2023-01-10,Premium,19,2,68154
7484,6173,Male,42,Kolkata,Bag,Home Appliances,1,75167,Net Banking,2021-04-03,Premium,12,1,75167
7485,1889,Female,52,Chennai,Shoes,Home Appliances,2,5101,Net Banking,2023-04-20,New,24,3,10202
7486,9984,Unknown,61,Pune,Shoes,Fashion,2,51951,Credit Card,2023-10-11,New,4,2,103902
7487,8382,Male,64,Delhi,Shoes,Home Appliances,4,61780,Cash,2022-01-10,Regular,24,2,247120
7488,4531,Male,20,Chennai,Camera,Fashion,3,36425,Cash,2024-01-28,Regular,9,3,109275
7489,1801,Female,35,Chennai,Shoes,Fashion,4,29448,Debit Card,2023-04-23,Regular,11,1,117792
7490,9234,Unknown,39,Kolkata,TV,Home Appliances,3,745,Credit Card,2023-01-24,Premium,24,2,2235
7491,4349,Female,33,Kolkata,Tablet,Fashion,1,50395,Credit Card,2024-12-26,New,15,4,50395
7492,9005,Male,32,Bangalore,TV,Electronics,3,53192,Net Banking,2024-02-19,Regular,11,1,159576
7493,4201,Male,22,Hyderabad,Tablet,Accessories,1,33669,Cash,2022-11-04,New,0,1,33669
7494,1349,Unknown,59,Kolkata,Watch,Accessories,2,80825,Credit Card,2022-02-09,New,0,1,161650
7495,1583,Male,59,Hyderabad,Tablet,Electronics,1,60187,Debit Card,2023-05-02,Premium,2,1,60187
7496,4377,Unknown,30,Delhi,Mobile,Electronics,2,73241,Cash,2022-03-19,Regular,16,1,146482
7497,7028,Female,45,Delhi,TV,Home Appliances,4,41327,Net Banking,2021-09-12,Premium,17,4,165308
7498,8694,Unknown,27,Bangalore,Headphones,Fashion,3,72357,Credit Card,2023-05-12,Premium,8,1,217071
7499,7196,Female,33,Kolkata,Watch,Home Appliances,4,48729,Credit Card,2021-05-30,Premium,26,2,194916
7500,8083,Female,19,Kolkata,Camera,Electronics,2,88489,UPI,2021-08-23,New,18,1,176978
7501,4401,Male,53,Mumbai,Shirt,Fashion,1,35494,Cash,2024-10-13,Premium,29,1,35494
7502,4185,Female,42,Delhi,TV,Electronics,3,48036,Net Banking,2023-09-27,Premium,26,2,144108
7503,6285,Male,22,Hyderabad,Bag,Fashion,4,4308,Net Banking,2023-06-14,Premium,23,2,17232
7504,7772,Unknown,45,Bangalore,TV,Electronics,1,21624,Credit Card,2021-03-17,New,6,2,21624
7505,9490,Unknown,34,Mumbai,Headphones,Fashion,1,79592,Debit Card,2022-06-06,Premium,10,3,79592
7506,4347,Female,19,Pune,Shirt,Fashion,1,31528,Cash,2022-02-06,Premium,28,3,31528
7507,1788,Unknown,32,Bangalore,Headphones,Home Appliances,1,45689,Net Banking,2021-05-17,New,2,1,45689
7508,5945,Female,55,Hyderabad,Shoes,Accessories,2,44890,Net Banking,2022-05-29,New,9,3,89780
7509,3889,Unknown,46,Pune,Shoes,Home Appliances,4,57287,UPI,2021-12-24,Premium,11,3,229148
7510,6273,Female,40,Bangalore,Shoes,Home Appliances,1,16887,Cash,2022-07-15,Regular,0,4,16887
7511,4272,Female,35,Kolkata,Watch,Fashion,4,69469,Cash,2023-10-28,Regular,7,2,277876
7512,6234,Unknown,31,Kolkata,Shoes,Electronics,1,50363,Cash,2024-03-12,Regular,29,1,50363
7513,7902,Unknown,49,Chennai,Laptop,Electronics,2,77663,Cash,2022-11-04,Premium,15,4,155326
7514,8612,Unknown,61,Kolkata,Watch,Accessories,4,51944,Net Banking,2022-08-05,Premium,14,3,207776
7515,3492,Unknown,23,Hyderabad,Watch,Electronics,1,12425,Credit Card,2021-09-06,Premium,0,4,12425
7516,7745,Female,45,Mumbai,Bag,Fashion,4,28174,UPI,2022-07-08,Premium,23,3,112696
7517,5240,Female,35,Kolkata,Headphones,Accessories,3,16101,Debit Card,2022-05-14,Premium,11,2,48303
7518,3322,Unknown,52,Bangalore,Shirt,Fashion,3,75115,Net Banking,2023-06-15,Premium,25,2,225345
7519,6298,Unknown,55,Hyderabad,Shoes,Home Appliances,1,81870,Cash,2024-12-03,Premium,18,3,81870
7520,2861,Male,21,Hyderabad,Laptop,Home Appliances,2,32912,UPI,2021-07-17,New,4,3,65824
7521,7620,Female,48,Kolkata,Watch,Electronics,2,70687,Credit Card,2022-12-22,New,13,4,141374
7522,5047,Female,28,Kolkata,TV,Accessories,4,72770,Debit Card,2024-01-19,Premium,6,3,291080
7523,8581,Unknown,63,Mumbai,Mobile,Fashion,1,1266,Cash,2021-09-02,Regular,3,4,1266
7524,8320,Male,28,Hyderabad,Mobile,Home Appliances,4,19523,Credit Card,2023-10-29,New,15,4,78092
7525,2098,Unknown,46,Mumbai,Tablet,Accessories,4,43634,Net Banking,2022-12-29,Regular,24,4,174536
